url,region,price,year,manufacturer,model,condition,fuel,odometer,transmission,drive,type,description,state,lat,long,posting_date,vehicle_age,vehicle_label,market_median_price,deal_score
https://maine.craigslist.org/ctd/d/turner-2009-toyota-corolla-base-4dr/7314732661.html,maine,5995,2009.0,toyota,corolla,excellent,gas,122130.0,manual,fwd,,Very nice 5 speed Toyota Corolla ready to go to a new home. The car came to me in great mechanical condition and with a clean interior. We have serviced it changed the oil and filter and updated the state inspection. This car will provide years of trouble free driving. The 5 speed manual transmissio,me,44.273672,-70.271233,2021-04-30T08:16:10-0400,16.0,2009 Toyota Corolla,6000.0,5.0
https://slo.craigslist.org/ctd/d/grover-beach-2016-honda-hr/7303399854.html,san luis obispo,13995,2016.0,honda,hr-v,excellent,gas,106923.0,automatic,4wd,,"2016 *** HONDA HR-V  ***    SEE WHY PEOPLE SAY WE HAVE THE BEST PRICES & SELECTION AROUNDCall (or text) ☏ (805) 335-2225  SLO Auto Sales 401 W GRAND AVE, GROVER BEACH, CA 93433Copy & Paste the URL belowto view more information!http://sloauto.net/cars/14039216    			Year : 2016				Make : HONDA				Mod",ca,35.122159,-120.626169,2021-04-07T16:01:06-0700,9.0,2016 Honda Hr-V,15995.0,2000.0
https://cosprings.craigslist.org/ctd/d/colorado-springs-2020-subaru-legacy/7302117001.html,colorado springs,28988,2020.0,subaru,legacy,,other,3029.0,other,,,Exterior Color: BlackEngine: 2.5 Liter 2.5L H4 182hp 176ft. lbs.Trim: LimitedVIN: 4S3BWAN62L3012387Model: LegacyTransmission: 8-Speed Shiftable CVTInterior Color: Warm IvoryMileage: 3029Stock #: 12219Drivetrain: Make: SubaruYear: 2020Equipment Options:  Mirror Color Body-Color Driver Seat Heated Aut,co,38.8377,-104.837,2021-04-05T10:33:19-0600,5.0,2020 Subaru Legacy,27751.0,-1237.0
https://bend.craigslist.org/ctd/d/bend-2018-ford-explorer-sport/7310412643.html,bend,35995,2018.0,ford,explorer,excellent,gas,60189.0,automatic,4wd,suv,"2018 Ford Explorer Sport SUV   Ready To Upgrade Your Ride Today? We Make It Fast & Easy!Call (or text) ☏ (503) 769−4747  Thomason Ford 1080 SE 3rd St, Bend, OR 97702Copy & Paste the URL belowto view more information!http://thomasonford.com   			Year : 2018				Make : Ford				Model : Explorer				Trim ",or,44.039006,-121.303704,2021-04-21T10:15:20-0700,7.0,2018 Ford Explorer,30988.0,-5007.0
https://kpr.craigslist.org/ctd/d/kittitas-pre-owned-2019-chevy-silverado/7314888866.html,kennewick-pasco-richland,58999,2019.0,chevrolet,silverado,like new,gas,8055.0,automatic,4wd,,"ＷＩＮＤＹ ＣＨＥＶＲＯＬＥＴ  ⭐ No Payments For 90 Days*  ⭐ $0 Down Payment Required*  ⭐ New Vehicle Rates As Low As 0% / Used Vehicle Rates As Low As 0.99%*  ⭐ Top Dollar For Trades, No Matter How Much You Owe!*  ✅ 100% CREDIT APPROVAL IS OUR GOAL!  𝗧𝗲𝘅𝘁 𝗼𝘂𝗿 𝗜𝗻𝘁𝗲𝗿𝗻𝗲𝘁 𝗠𝗮𝗻𝗮𝗴𝗲𝗿 𝗕𝗿𝗮𝗻𝗱𝗼𝗻 𝗮𝘁 (𝟱𝟬𝟵) 𝟵𝟮𝟵-𝟭𝟬𝟮𝟵 to start y",wa,46.9996,-120.5163,2021-04-30T10:16:47-0700,6.0,2019 Chevrolet Silverado,49988.0,-9011.0
https://sacramento.craigslist.org/cto/d/sacramento-bmw-x5-30i-2003/7315985528.html,sacramento,3800,2003.0,bmw,x5 3.0i,good,gas,250000.0,automatic,4wd,suv,"X5 2003  3.0i engine, automatic transmission, all wheel drive, white color , light brown leather interior , no mechanical problem, no check engine lights, drives strait and smooth, current registration, never been in accident, preferred text massage  show contact info .",ca,38.6865,-121.3494,2021-05-02T16:17:12-0700,22.0,2003 Bmw X5 3.0I,3800.0,0.0
https://spokane.craigslist.org/cto/d/spokane-2009-ford-mustang/7313513683.html,spokane / coeur d'alene,15000,2009.0,ford,mustang,excellent,gas,94466.0,automatic,rwd,,2009 Ford Mustang V8 4.6 94k miles Fun to drive No trades,id,47.6964,-117.4399,2021-04-27T13:15:14-0700,16.0,2009 Ford Mustang,9675.0,-5325.0
https://battlecreek.craigslist.org/ctd/d/wayland-2017-honda-civic-ex-coupe-cvt/7306910037.html,battle creek,14997,2017.0,honda,civic ex-t coupe,good,gas,29629.0,automatic,fwd,coupe,"Stolen and Recovered - Salvage Title  Our relationship does not end with the sale. It is just the beginning. Do not buy an AS IS vehicle somewhere else. We take pride in standing behind ALL of our vehicles. Just Google us!!  2017 Honda Civic EX-T Coupe CVT 29k Miles ONE OWNER - Warranty   29,629 mil",mi,42.6746,-85.643229,2021-04-14T17:36:10-0400,8.0,2017 Honda Civic Ex-T Coupe,14997.0,0.0
https://cnj.craigslist.org/cto/d/piscataway-bmw-330i/7313199198.html,central nj,5500,2003.0,bmw,330i,good,gas,108000.0,manual,rwd,sedan,2003 330i 108k mile Heated Seats  5 Speed Manual  Brand New Tires  Good maintenance New Shocks/Struts Touch Screen Radio Navigation System  Passed inspection Cosmetically 8/10 Clean New York Title HK Speaker System  Heat and Ac Work Could use a window regulator and a new remote. Would make an ideal ,nj,40.506849,-74.404221,2021-04-27T00:47:40-0400,22.0,2003 Bmw 330I,5500.0,0.0
https://poconos.craigslist.org/ctd/d/chesterfield-2012-nissan-juke-sv-awd/7303655581.html,poconos,5899,2012.0,nissan,juke,,gas,151470.0,automatic,fwd,wagon,"2012 Nissan Juke SV AWD     Offered by: Car N Drive - INCREDIBLE DEALS FOR TAX SEASON! — (609) 631-3522  — $5,899       Car N Drive - INCREDIBLE DEALS FOR TAX SEASON!    Year: 2012 Make: Nissan Model: Juke Series: SV AWD  VIN: JN8AF5MV0CT112990  Stock #: 112990 Condition: Used Mileage: 151,470  MPG:",pa,40.13519,-74.70357,2021-04-08T11:32:11-0400,13.0,2012 Nissan Juke,8875.0,2976.0
https://albuquerque.craigslist.org/ctd/d/albuquerque-2019-mazda-mx5-miata-rf/7313302973.html,albuquerque,30590,2019.0,mazda,mx-5 miata rf grand,good,other,2667.0,other,rwd,convertible,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",nm,35.11,-106.62,2021-04-27T08:31:28-0600,6.0,2019 Mazda Mx-5 Miata Rf Grand,30590.0,0.0
https://cosprings.craigslist.org/cto/d/colorado-springs-2009-audi-a8l-quattro/7316880035.html,colorado springs,7200,2009.0,audi,a8,excellent,gas,176600.0,automatic,4wd,sedan,Well maintained and in excellent condition.,co,38.917589,-104.827251,2021-05-04T13:14:46-0600,16.0,2009 Audi A8,6995.0,-205.0
https://lancaster.craigslist.org/ctd/d/lancaster-2013-hyundai-elantra-gls-t/7311302746.html,lancaster,6990,2013.0,hyundai,elantra,excellent,gas,118338.0,automatic,fwd,sedan,"2013 Hyundai Elantra GLS A/T 6-Speed Automatic    2013 Hyundai Elantra GLS 4 door sedan. 2 Owners, no accidents. March 2022 inspection. Automatic transmission. 1.8L 4 Cylinder engine. Fuel efficient. 118k miles. Well maintained. Clean inside & out. Red exterior with tan interior. Bluetooth. CD playe",pa,40.040974,-76.379804,2021-04-23T09:46:08-0400,12.0,2013 Hyundai Elantra,7900.0,910.0
https://rochester.craigslist.org/ctd/d/rochester-2015-mazda-mazda3-sv-sedan-4d/7303784840.html,rochester,15590,2015.0,mazda,mazda3 i sv sedan 4d,good,gas,51321.0,other,fwd,sedan,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ny,43.16,-77.61,2021-04-08T14:51:03-0400,10.0,2015 Mazda Mazda3 I Sv Sedan 4D,15590.0,0.0
https://providence.craigslist.org/ctd/d/providence-2017-bmw-series-m240i-coupe/7313287018.html,rhode island,33990,2017.0,bmw,2 series m240i coupe 2d,good,other,20713.0,other,rwd,coupe,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ri,41.82,-71.41,2021-04-27T10:01:02-0400,8.0,2017 Bmw 2 Series M240I Coupe 2D,33990.0,0.0
https://bend.craigslist.org/ctd/d/bend-2013-chevrolet-suburban-black/7307752401.html,bend,22295,2013.0,chevrolet,suburban,,gas,112471.0,automatic,4wd,suv,"Still available as of 2021-05-02  2013 Chevrolet Suburban LT Kendall Volkswagen of Bend☎ 877-495-36541975 NE Highway 20Bend, OR 97701  Call us today at 877-495-3654Or use the link below to view more information! CLICK AND HOLD LINK ON MOBILE!https://www.carprices.com/AF2/vdp/47229411.html  Price: $2",or,44.05505,-121.2745,2021-04-16T09:12:47-0700,12.0,2013 Chevrolet Suburban,17000.0,-5295.0
https://buffalo.craigslist.org/cto/d/buffalo-2017-audi-rs7-prestige/7310808838.html,buffalo,77900,2017.0,audi,rs7,excellent,gas,34500.0,automatic,4wd,hatchback,"2017 RS7 Prestige with Carbon Optic Package 34,xxx miles  Unitronic Stage 2 Tune (with all other mods makes 750+ hp) Custom Titanium downpipes and exhaust with valves AWE Carbon Fiber Intake Forge Intercooler 034 Motorsports rear sway bar  K40 Radar Detector with laser jammers Nardo Gray wrap, ceram",ny,42.8561,-78.7935,2021-04-22T10:11:47-0400,8.0,2017 Audi Rs7,77900.0,0.0
https://twinfalls.craigslist.org/ctd/d/boise-2011-lexus-hs-250h-premium-4dr/7311994263.html,twin falls,10995,2011.0,lexus,hs,,other,130580.0,automatic,fwd,sedan,"2011 Lexus HS 250h Premium 4dr Sedan     Offered by: Advantage Auto Sales - PODEMOS FINANCIAR A CUALQUIERA! — (208) 996-8018 — $10,995       Advantage Auto Sales - PODEMOS FINANCIAR A CUALQUIERA!    Year: 2011 Make: Lexus Model: HS 250h Series: Premium 4dr Sedan VIN: JTHBB1BA2B2042884  Condition: Us",id,43.6403,-116.26346,2021-04-24T12:43:30-0600,14.0,2011 Lexus Hs,10995.0,0.0
https://losangeles.craigslist.org/sfv/cto/d/sun-valley-toyota-camry-2007/7316025277.html,los angeles,4800,2007.0,toyota,camry,good,gas,183000.0,automatic,,,selling toyota camry 2007 183k miles works fine good transmission and motor 4800 or best offer clean title,ca,34.205,-118.3706,2021-05-02T18:09:06-0700,18.0,2007 Toyota Camry,5625.0,825.0
https://madison.craigslist.org/ctd/d/cross-plains-2011-chevrolet-silverado/7303392392.html,madison,17980,2011.0,chevrolet,silverado,excellent,gas,113787.0,automatic,4wd,truck,"2011 CHEVROLET SILVERADO 1500    Call Incredible Cars @ 608-798-0333 for an appointment or with questions!  Our Dealership is just West of Middleton, a short drive from Madison, as the Town of Cross Plains borders the Town of Verona and Town of Middleton. Heading to the Shoebox in Black Earth? We're",wi,43.110618,-89.642279,2021-04-07T17:44:49-0500,14.0,2011 Chevrolet Silverado,16955.0,-1025.0
https://wichita.craigslist.org/ctd/d/lawrence-sleek-black-silverado-2017/7313991100.html,wichita,34149,2017.0,chevrolet,silverado 1500,,gas,91644.0,automatic,4wd,pickup,➔ Want to see more pictures?Paste this link to VIEW MORE DETAILED PHOTOS: https://www.jimfalk.com/auto/used-2017-chevrolet-silverado-1500-lt-clinton-mo/54506681/💲 Want to get the lowest price?Paste this link to get your EPRICE: https://jimfalk.fatwin.com/vehicleofinterest/WebThank you for clicking o,ks,38.990868,-95.233358,2021-04-28T14:35:33-0500,8.0,2017 Chevrolet Silverado 1500,33996.0,-153.0
https://dayton.craigslist.org/ctd/d/dayton-2019-ram-1500-crew-cab-big-horn/7303243177.html,dayton / springfield,38590,2019.0,ram,1500 crew cab big horn,good,gas,28556.0,other,4wd,pickup,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",oh,39.77,-84.19,2021-04-07T14:21:33-0400,6.0,2019 Ram 1500 Crew Cab Big Horn,39590.0,1000.0
https://saginaw.craigslist.org/ctd/d/grand-blanc-2010-jeep-patriot-sport/7316884166.html,saginaw-midland-baycity,4900,2010.0,jeep,patriot,,gas,185000.0,automatic,,,"2010 Jeep Patriot Sport 2 OWNERS with 185k. This Jeep comes equipped with Power windows, Power locks, Power mirrors, CD, Aux, Bluetooth, Sun roof, and More. This Patriot runs and drives great! Asking $4,900. If interested please contact Brett anytime 810 623 2317.",mi,42.9282,-83.6264,2021-05-04T15:21:39-0400,15.0,2010 Jeep Patriot,4992.0,92.0
https://bozeman.craigslist.org/ctd/d/bozeman-2018-ford-250-4x4-62l-supercrew/7313431991.html,bozeman,37998,2018.0,ford,f-250,,gas,105013.0,automatic,4wd,truck,"Snyder Motors address:    44 Bull Trout Rd Bozeman MT, 59718phone:      ☎ (406) 388-2771   link:       https://21524.autowebshowcase.com/s/44715894/2/22305443  contact:    Snyder Motors   2018 FORD F-250 TRUCK Vehicle InfoStock #: 5099VIN: 1FT7W2B64JEB77391Condition: UsedOdometer: 105013DrivetrainEn",mt,45.735902,-111.184215,2021-04-27T12:00:17-0600,7.0,2018 Ford F-250,57995.0,19997.0
https://sandiego.craigslist.org/csd/ctd/d/san-diego-2017-lexus-nx-200t-prking/7315829771.html,san diego,25970,2017.0,lexus,nx 200t,,gas,57161.0,automatic,fwd,wagon,"San Diego Auto Finders4606 Convoy StreetSan Diego, CA 92111Ask for: Sales main: (858) 279-68622017 Lexus NX 200t Prking Assist,Loaded, Fctry Warranty,Loaded,..... SUVPrice: $25,970.00San Diego Auto FindersAsk for: Sales ☎ (858) 279-68624606 Convoy Street San Diego, CA 92111Enter this link to see mor",ca,32.82387,-117.1552,2021-05-02T10:48:02-0700,8.0,2017 Lexus Nx 200T,26980.0,1010.0
https://detroit.craigslist.org/okl/cto/d/eastpointe-2013-bmw-320-xiblown-engine/7315789088.html,detroit metro,6500,2013.0,bmw,320xi,good,gas,108032.0,automatic,fwd,sedan,"2013 BMW 320 XI with 108K miles on it for sale. THIS VEHICLE HAS A SEIZED ENGINE! Great flip for mechanic or used car dealer. I am neither of those and just want to get rid of it. Clean title in hand ready to go. This vehicle, when repaired, can sell for $12K-$14K. Vehicle will need to be towed whic",mi,42.472163,-82.953308,2021-05-02T12:28:39-0400,12.0,2013 Bmw 320Xi,6500.0,0.0
https://winstonsalem.craigslist.org/cto/d/kernersville-2008-mazda/7309183290.html,winston-salem,2950,2008.0,mazda,3,good,gas,147000.0,other,fwd,sedan,2008 mazda 3. 147k  Automatic transmission. Ice cold air. Tires good brakes and battery new. Great car every day driver 28mpg,nc,36.1165,-80.0831,2021-04-19T09:34:56-0400,17.0,2008 Mazda 3,4700.0,1750.0
https://fortcollins.craigslist.org/cto/d/evans-2008-blue-chevy-2500/7310690594.html,fort collins / north co,13000,2008.0,chevrolet,silverado 2500hd,excellent,gas,118933.0,automatic,4wd,pickup,2008 Chevy 2500 hd Extended cab. Automatic transmission 4wd Excellent condition. New paint job. New tires.,co,40.363451,-104.743309,2021-04-21T20:57:06-0600,17.0,2008 Chevrolet Silverado 2500Hd,25000.0,12000.0
https://cosprings.craigslist.org/ctd/d/colorado-springs-2012-hyundai-sonata/7305232058.html,colorado springs,14590,2012.0,hyundai,sonata gls sedan 4d,good,gas,30662.0,other,fwd,sedan,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",co,38.82108,-104.82311,2021-04-11T11:41:30-0600,13.0,2012 Hyundai Sonata Gls Sedan 4D,13990.0,-600.0
https://newjersey.craigslist.org/ctd/d/ringoes-2014-gmc-sierra-1500-crew-cab/7316957562.html,north jersey,33590,2014.0,gmc,sierra 1500 crew cab slt,good,gas,57923.0,other,,pickup,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",nj,40.44,-74.82,2021-05-04T17:31:09-0400,11.0,2014 Gmc Sierra 1500 Crew Cab Slt,33590.0,0.0
https://orlando.craigslist.org/ctd/d/daytona-beach-2015-vwtsi/7311975162.html,orlando,11999,2015.0,volkswagen,passat,excellent,gas,103090.0,automatic,fwd,sedan,2015 VW**TSI* SE**PASSAT**103K**LOADED*XCLEAN**  **SERVICED**LIKE NEW GOODYEARS** PERFORMANCE WHEELS**  **SUNROOF** LEATHER**BACK UP CAMERA**POWER EVERYTHING**  **OWN THIS FOR A FRACTION OF A NEW ONE**  FOR MORE INFORMATION CALL CASEY 386-547-5233 OR 386-304-2727  EVANS AUTO OF DAYTONA SERVING DAYON,fl,29.172286,-81.02726,2021-04-24T14:13:00-0400,10.0,2015 Volkswagen Passat,11800.0,-199.0
https://tricities.craigslist.org/ctd/d/summerfield-2011-ford-f250-super-duty/7315125290.html,tri-cities,44881,2011.0,ford,f250 super duty lariat,,diesel,84616.0,automatic,,,2011 FORD F250 SUPER DUTY LARIAT CALL Brookbank Auto Exchange: (336) 644-7347   For more info go to: www.brookbankauto.com,tn,36.2245,-79.8901,2021-04-30T20:56:13-0400,14.0,2011 Ford F250 Super Duty Lariat,44881.0,0.0
https://syracuse.craigslist.org/ctd/d/syracuse-2014-chevy-cruze-ls/7304077654.html,syracuse,6995,2014.0,chevrolet,cruze ls,excellent,gas,100000.0,automatic,fwd,,2014 CHEVY CRUZE LS REAL NICE CLEAN BODY NO ACCIDENTS  2 OWNERS BLUETOOTH  CD PLAYER  CRUISE CONTROL  TILT WHEEL  AIR CONDITIONING  POWER WINDOWS LOCKS MIRRORS  RUNS GREAT SOLD NYS INSPECTED  SOLD WITH A SIX MONTH WARRANTY WE HANDLE ALL YOUR DMV  WHETHER YOU NEED NEW PLATES OR ARE TRANSFERRING  CLAS,ny,43.124757,-76.118365,2021-04-09T08:29:29-0400,11.0,2014 Chevrolet Cruze Ls,7490.0,495.0
https://scranton.craigslist.org/ctd/d/lake-ariel-2009-mitsubishi-lancer-es/7315010051.html,scranton / wilkes-barre,4995,2009.0,mitsubishi,lancer,,gas,122896.0,manual,,sedan,"2009 Mitsubishi Lancer ES 4dr Sedan 5M     Offered by: On the Road Again Auto Sales — (570) 989-4645 — $4,995     More great new inventory! Check out this Nice VERY CLEAN 2009 Mitsubishi Galant 5 speed Manual with only 122K on the odometer!! Very clean inside, outside and underneath. Fuel Efficient ",pa,41.40703,-75.43913,2021-04-30T16:40:45-0400,16.0,2009 Mitsubishi Lancer,4995.0,0.0
https://neworleans.craigslist.org/ctd/d/kenner-2006-toyota-camry-solara-must-see/7302728347.html,new orleans,3995,2006.0,toyota,camry solara,,other,144785.0,automatic,,,"2006 Toyota Camry Solara    Available at: Candy Cane Auto Brokers - 504-309-0711 - (Call or Text For More Info)         Candy Cane Auto Brokers Address: 1700 Airline Drive , Kenner, LA 70062 Phone: 504-309-0711  Website:    https://www.CandyCaneAutoBrokers.com          DON'T WAIT, CALL NOW !!!!!!!!!",la,29.981,-90.2488,2021-04-06T13:31:56-0500,19.0,2006 Toyota Camry Solara,5695.0,1700.0
https://raleigh.craigslist.org/ctd/d/raleigh-2019-vw-volkswagen-atlas/7308232568.html,raleigh / durham / ch,29990,2019.0,volkswagen,atlas s 4motion sport,good,gas,15471.0,other,,other,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",nc,35.82,-78.65,2021-04-17T10:51:31-0400,6.0,2019 Volkswagen Atlas S 4Motion Sport,29990.0,0.0
https://bakersfield.craigslist.org/ctd/d/tempe-2016-dodge-ram-2500-tradesman/7307035177.html,bakersfield,49995,2016.0,ram,2500 tradesman lifted 4wd cummins,,diesel,75588.0,automatic,4wd,pickup,"2016 Ram 2500 TRADESMAN LIFTED 4WD CUMMINS Truck2016 DODGE RAM 2500 TRADESMAN LIFTED 4WD ~ UNIQUE TRUCKSExterior Color: Bright White Clear CoatInterior Color: BlackVIN: 3C6UR5CL6GG245165Mileage: Only 75,588!Engine: Cummins 6.7L Diesel Turbo I6 350hp 660ft. lbs.Fuel: DieselTransmission: AutomaticDriv",ca,33.3917,-111.9249,2021-04-14T20:06:44-0700,9.0,2016 Ram 2500 Tradesman Lifted 4Wd Cummins,49995.0,0.0
